store_id,model_id,forecast_units,current_stock,target_stock,stock_gap,recommended_units,allocated_units,allocation_value,protected_sales_value,lost_sale_value,unfilled_demand_units,unfilled_demand_value,priority_score,price_band,store_price_band_fit,avg_event_multiplier,lifecycle_factor,city,eol_status,allocation_status,reason,price
CHI01,MOD030,2.628081168831169,2.0,3.754401669758813,1.754401669758813,1,1,30000,30000.0,20726.678571428576,0.0,0.0,57895.25510204083,Mid-range,1.0,1.0,1.0,Chitradurga,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,30000
HOS01,MOD057,0.35490259740259744,0.0,0.5070037105751392,0.5070037105751392,0,0,0,0.0,13049.026437426213,0.35490259740259744,45959.88636363637,57778.14285714286,Premium,1.0,1.0,1.0,Hassan,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,129500
KAL01,MOD057,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,12691.000000000004,0.35000000000000003,45325.00000000001,56980.000000000015,Premium,1.0,1.0,1.0,Kalaburagi,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,129500
SHI01,MOD015,5.488499512987013,5.0,7.840713589981447,2.840713589981447,2,2,26000,26000.0,8890.691136363634,0.0,0.0,56871.086071428566,Budget,1.0,1.0,1.0,Shivamogga,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,13000
MYS02,MOD024,3.943923701298701,3.0,5.634176716141002,2.6341767161410017,2,2,28000,28000.0,18500.90454545454,0.0,0.0,56792.84999999999,Budget,1.0,1.0,1.0,Mysore,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,14000
DAV01,MOD057,0.46505666113875066,0.0,0.6643666587696437,0.6643666587696437,0,0,0,0.0,22406.36952000256,0.46505666113875066,60224.83761746821,56783.41832504145,Premium,0.75,1.0,1.0,Davangere,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,129500
UDU01,MOD008,5.974869318181818,4.0,8.535527597402597,4.535527597402597,4,4,30000,30000.0,22217.279829545452,0.0,0.0,56127.154017857145,Keypad,1.0,1.0,1.0,Udupi,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,7500
BEL01,MOD057,1.1433560606060607,1.0,1.633365800865801,0.633365800865801,0,0,0,0.0,14851.687878787889,0.14335606060606065,18564.609848484855,55774.19242424244,Premium,1.0,1.0,1.0,Belgaum,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,129500
KAL01,MOD042,0.7145444805194805,0.0,1.0207778293135434,1.0207778293135434,1,1,38000,27152.69025974026,22312.07569980533,0.0,0.0,55759.98892625231,Mid-range,1.0,1.0,1.0,Kalaburagi,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,38000
MYS01,MOD021,4.194340422077922,3.0,5.991914888682746,2.9919148886827456,2,2,24000,24000.0,20064.919090909094,0.0,0.0,55290.58714285714,Budget,1.0,1.0,1.0,Mysore,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,12000
CHI01,MOD045,0.706760064935065,0.0,1.0096572356215214,1.0096572356215214,1,1,38000,26856.882467532472,21828.57779621266,0.0,0.0,55152.52649582561,Mid-range,1.0,1.0,1.0,Chitradurga,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,38000
KAL01,MOD008,5.85447138047138,4.0,8.363530543530542,4.363530543530542,4,4,30000,30000.0,20862.803030303025,0.0,0.0,53998.690476190466,Keypad,1.0,1.0,1.0,Kalaburagi,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,7500
CHI01,MOD015,4.685965909090909,4.0,6.694237012987013,2.6942370129870126,2,2,26000,26000.0,12484.579545454537,0.0,0.0,53938.625,Budget,1.0,1.0,1.0,Chitradurga,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,13000
SHI01,MOD008,5.813137272727272,4.0,8.304481818181817,4.3044818181818165,4,4,30000,30000.0,20397.794318181812,0.0,0.0,53267.96249999999,Keypad,1.0,1.0,1.0,Shivamogga,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,7500
BLR04,MOD018,4.400108093126386,4.0,6.2858687044662656,2.2858687044662656,2,2,30000,30000.0,8402.269955654107,0.0,0.0,52923.57518015522,Upper-mid,1.05,1.0,1.0,Bangalore,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,15000
UDU01,MOD060,0.40787094155844156,0.0,0.5826727736549165,0.5826727736549165,0,0,0,0.0,13641.413807357112,0.40787094155844156,41806.77150974026,52557.084183673476,Premium,1.0,1.0,1.0,Udupi,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,102500
DAV01,MOD015,2.80932711038961,2.0,4.013324443413729,2.0133244434137287,2,2,26000,26000.0,14729.753409090903,0.0,0.0,52398.78196428571,Budget,1.3,1.0,1.0,Davangere,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,13000
BLR01,MOD012,6.560964935064935,5.0,9.372807050092764,4.372807050092764,4,4,34000,34000.0,19902.30292207792,0.0,0.0,52129.326045918366,Keypad,0.85,1.0,1.0,Bangalore,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,8500
MYS01,MOD060,0.40291558441558434,0.0,0.5755936920222633,0.5755936920222633,0,0,0,0.0,13311.959389526055,0.40291558441558434,41298.84740259739,51918.55102040815,Premium,1.0,1.0,1.0,Mysore,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,102500
HUB01,MOD051,0.9123863636363637,0.0,1.303409090909091,1.303409090909091,1,1,45500,41513.57954545455,28407.317912254657,0.0,0.0,51150.66051136364,Flagship,1.0,1.0,1.0,Hubli,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,45500
BLR01,MOD054,5.3345743801652885,7.0,7.620820543093269,0.6208205430932692,0,0,0,0.0,0.0,0.0,0.0,50490.093128689405,Premium,1.3,1.0,1.0,Bangalore,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,92000
KOP01,MOD054,0.4321979835013749,0.0,0.6174256907162498,0.6174256907162498,0,0,0,0.0,13748.119134979388,0.4321979835013749,39762.21448212649,49986.78392038758,Premium,1.0,1.0,1.0,Koppal,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,92000
BLR05,MOD048,6.390248376623376,8.0,9.128926252319108,1.1289262523191077,1,1,54000,54000.0,0.0,0.0,0.0,49379.23427643776,Flagship,1.2,1.0,1.0,Bangalore,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,54000
BLR02,MOD030,3.036005244755244,3.0,4.337150349650349,1.337150349650349,1,1,30000,30000.0,1188.1730769230492,0.0,0.0,48538.55769230767,Mid-range,1.1,1.0,1.0,Bangalore,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,30000
HUB02,MOD060,0.37,0.0,0.5285714285714286,0.5285714285714286,0,0,0,0.0,11225.800000000001,0.37,37925.0,47677.142857142855,Premium,1.0,1.0,1.0,Hubli,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,102500
KOP01,MOD060,0.37,0.0,0.5285714285714286,0.5285714285714286,0,0,0,0.0,11225.800000000001,0.37,37925.0,47677.142857142855,Premium,1.0,1.0,1.0,Koppal,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,102500
MAN02,MOD060,0.37,0.0,0.5285714285714286,0.5285714285714286,0,0,0,0.0,11225.800000000001,0.37,37925.0,47677.142857142855,Premium,1.0,1.0,1.0,Mangalore,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,102500
SHI01,MOD060,0.37,0.0,0.5285714285714286,0.5285714285714286,0,0,0,0.0,11225.800000000001,0.37,37925.0,47677.142857142855,Premium,1.0,1.0,1.0,Shivamogga,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,102500
HUB01,MOD045,1.4636323051948052,1.0,2.090903293135436,1.0909032931354359,1,1,38000,38000.0,20260.73173701299,0.0,0.0,47672.47391001854,Mid-range,1.0,1.0,1.0,Hubli,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,38000
BLR08,MOD024,4.419231501057082,4.0,6.313187858652975,2.3131878586529746,2,2,28000,28000.0,8216.937420718807,0.0,0.0,47378.713720930224,Budget,0.95,1.0,1.0,Bangalore,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,14000
HOS01,MOD039,3.6358435828877007,4.0,5.194062261268144,1.1940622612681437,1,1,34500,34500.0,0.0,0.0,0.0,47374.420215813596,Mid-range,1.0,1.0,1.0,Hassan,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,34500
DAV01,MOD012,4.825767045454545,4.0,6.893952922077921,2.893952922077921,2,2,17000,17000.0,10528.529829545449,0.0,0.0,46675.84319196427,Keypad,1.15,1.0,1.0,Davangere,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,8500
SHI01,MOD021,4.545711616161615,4.0,6.493873737373735,2.493873737373735,2,2,24000,24000.0,9167.955151515129,0.0,0.0,46086.78666666663,Budget,1.0,1.0,1.0,Shivamogga,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,12000
MYS01,MOD027,0.8998928571428572,0.0,1.2855612244897958,1.2855612244897958,1,1,26000,23397.214285714286,23160.484614030614,0.0,0.0,45958.8137755102,Mid-range,1.0,1.0,1.0,Mysore,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,26000
HUB01,MOD018,2.8556071428571426,2.0,4.079438775510203,2.0794387755102033,2,2,30000,30000.0,17967.749999999993,0.0,0.0,45851.62499999998,Upper-mid,1.0,1.0,1.0,Hubli,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,15000
DAV01,MOD021,2.733951623376624,2.0,3.90564517625232,1.90564517625232,1,1,12000,12000.0,12330.38727272728,0.0,0.0,45781.21971428574,Budget,1.3,1.0,1.0,Davangere,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,12000
HUB02,MOD033,1.736249025974026,1.0,2.4803557513914654,1.4803557513914654,1,1,28000,28000.0,22676.47,0.0,0.0,45594.957142857136,Mid-range,1.0,1.0,1.0,Hubli,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,28000
MAN02,MOD015,2.985647727272727,2.0,4.265211038961039,2.2652110389610387,2,2,26000,26000.0,17938.788636363628,0.0,0.0,45349.524999999994,Budget,1.0,1.0,1.0,Mangalore,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,13000
HOS01,MOD060,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,10045.000000000002,0.35000000000000003,35875.0,45100.000000000015,Premium,1.0,1.0,1.0,Hassan,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,102500
KAL01,MOD060,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,10045.000000000002,0.35000000000000003,35875.0,45100.000000000015,Premium,1.0,1.0,1.0,Kalaburagi,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,102500
TUM02,MOD060,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,10045.000000000002,0.35000000000000003,35875.0,45100.000000000015,Premium,1.0,1.0,1.0,Tumkur,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,102500
MYS02,MOD054,0.3872386363636363,0.0,0.5531980519480519,0.5531980519480519,0,0,0,0.0,11036.596845867767,0.3872386363636363,35625.954545454544,44786.91428571428,Premium,1.0,1.0,1.0,Mysore,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,92000
BLR07,MOD033,3.0223073593073586,3.0,4.3175819418676555,1.3175819418676555,1,1,28000,28000.0,687.0666666666452,0.0,0.0,44639.67619047618,Mid-range,1.1,1.0,1.0,Bangalore,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,28000
HOS01,MOD008,6.715262006861063,6.0,9.593231438372948,3.593231438372948,3,3,22500,22500.0,8046.6975771869575,0.0,0.0,44466.23904986524,Keypad,1.0,1.0,1.0,Hassan,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,7500
BLR07,MOD057,3.0694923701298698,4.0,4.384989100185528,0.38498910018552834,0,0,0,0.0,0.0,0.0,0.0,44072.78221103892,Premium,1.3,1.0,1.0,Bangalore,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,129500
HUB01,MOD012,3.5954781144781145,2.0,5.136397306397306,3.1363973063973063,3,3,25500,25500.0,20342.34595959596,0.0,0.0,43987.97222222222,Keypad,1.0,1.0,1.0,Hubli,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,8500
KOP01,MOD012,5.683424242424242,5.0,8.119177489177488,3.1191774891774884,3,3,25500,25500.0,8713.659090909086,0.0,0.0,43746.464285714275,Keypad,1.0,1.0,1.0,Koppal,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,8500
BLR07,MOD015,3.706030519480519,3.0,5.294329313543599,2.2943293135435994,2,2,26000,26000.0,12849.75545454545,0.0,0.0,43635.84921428572,Budget,0.95,1.0,1.0,Bangalore,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,13000
BLR05,MOD051,2.2241444805194805,2.0,3.1773492578849725,1.1773492578849725,1,1,45500,45500.0,7648.930397727274,0.0,0.0,43391.20689935066,Flagship,1.2,1.0,1.0,Bangalore,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,45500
BLR03,MOD060,1.0338676948051948,1.0,1.4769538497217067,0.47695384972170674,0,0,0,0.0,2777.1509740259735,0.0338676948051948,3471.4387175324673,43216.78832328386,Premium,1.3,1.0,1.0,Bangalore,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,102500
HOS01,MOD045,2.0833042207792207,2.0,2.9761488868274584,0.9761488868274584,0,0,0,0.0,3640.3944480519453,0.08330422077922073,3165.5603896103876,42657.70635435993,Mid-range,1.0,1.0,1.0,Hassan,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,38000
BLR02,MOD008,11.9316773715415,13.0,17.04525338791643,4.0452533879164285,4,4,30000,30000.0,0.0,0.0,0.0,42551.009074145935,Keypad,0.85,1.0,1.0,Bangalore,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,7500
BLR05,MOD033,2.9697064935064934,3.0,4.242437847866419,1.2424378478664186,1,1,28000,28000.0,0.0,0.0,0.0,42093.79428571427,Mid-range,1.1,1.0,1.0,Bangalore,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,28000
BLR02,MOD057,4.452613636363636,6.0,6.360876623376623,0.3608766233766234,0,0,0,0.0,0.0,0.0,0.0,41312.4340909091,Premium,1.3,1.0,1.0,Bangalore,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,129500
DAV02,MOD008,4.831527272727271,4.0,6.902181818181816,2.902181818181816,2,2,15000,15000.0,9354.681818181803,0.0,0.0,41301.674999999974,Keypad,1.15,1.0,1.0,Davangere,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,7500
HUB01,MOD060,1.113994318181818,1.0,1.5914204545454542,0.5914204545454542,0,0,0,0.0,9347.534090909072,0.11399431818181793,11684.417613636339,41222.00568181816,Premium,1.0,1.0,1.0,Hubli,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,102500
BEL01,MOD036,2.223585876623377,2.0,3.17655125231911,1.17655125231911,1,1,30000,30000.0,7713.712743506502,0.0,0.0,40591.01820500929,Mid-range,1.0,1.0,1.0,Belgaum,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,30000
TUM02,MOD054,0.3504084415584416,0.0,0.5005834879406309,0.5005834879406309,0,0,0,0.0,9037.0551873746,0.3504084415584416,32237.576623376626,40527.239183673475,Premium,1.0,1.0,1.0,Tumkur,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,92000
KAL01,MOD054,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,9016.000000000002,0.35000000000000003,32200.000000000004,40480.0,Premium,1.0,1.0,1.0,Kalaburagi,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,92000
UDU01,MOD030,1.556558766233766,1.0,2.2236553803339514,1.2236553803339514,1,1,30000,30000.0,18366.43928571428,0.0,0.0,40380.6275510204,Mid-range,1.0,1.0,1.0,Udupi,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,30000
DAV02,MOD048,0.7125983766233766,0.0,1.017997680890538,1.017997680890538,1,1,54000,38480.31233766233,20565.756077833998,0.0,0.0,40301.25568935529,Flagship,0.85,1.0,1.0,Davangere,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,54000
BLR05,MOD018,4.004612068965518,4.0,5.720874384236454,1.7208743842364536,1,1,15000,15000.0,96.85344827586917,0.0,0.0,39842.544181034486,Upper-mid,1.05,1.0,1.0,Bangalore,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,15000
KOP01,MOD030,2.2378784584980242,2.0,3.196969226425749,1.196969226425749,1,1,30000,30000.0,7849.989130434802,0.0,0.0,39499.98447204971,Mid-range,1.0,1.0,1.0,Koppal,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,30000
HUB01,MOD015,2.779128099173554,2.0,3.970182998819363,1.970182998819363,1,1,13000,13000.0,14180.131404958678,0.0,0.0,39443.06363636365,Budget,1.0,1.0,1.0,Hubli,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,13000
BEL01,MOD008,4.268014069264069,3.0,6.097162956091528,3.0971629560915277,3,3,22500,22500.0,14265.15827922078,0.0,0.0,38327.391581632655,Keypad,1.0,1.0,1.0,Belgaum,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,7500
DAV01,MOD024,3.056193993506494,3.0,4.365991419294991,1.365991419294991,1,1,14000,14000.0,1101.4022727272804,0.0,0.0,38286.00750000001,Budget,1.3,1.0,1.0,Davangere,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,14000
MAN02,MOD036,0.6204707792207791,0.0,0.8863868274582558,0.8863868274582558,0,0,0,0.0,13281.947581406008,0.6204707792207791,18614.123376623374,38225.43193413728,Mid-range,1.0,1.0,1.0,Mangalore,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,30000
BLR06,MOD045,1.247668831168831,1.0,1.7823840445269015,0.7823840445269015,0,0,0,0.0,10823.12792207792,0.2476688311688311,9411.415584415581,37609.20102040816,Mid-range,1.1,1.0,1.0,Bangalore,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,38000
BLR04,MOD027,3.6332678571428576,4.0,5.190382653061225,1.1903826530612251,1,1,26000,26000.0,0.0,0.0,0.0,37449.43826530615,Mid-range,1.1,1.0,1.0,Bangalore,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,26000
MYS01,MOD030,2.185961201298701,2.0,3.1228017161410015,1.1228017161410015,1,1,30000,30000.0,6136.719642857136,0.0,0.0,37052.456632653055,Mid-range,1.0,1.0,1.0,Mysore,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,30000
BLR05,MOD008,5.244555944055945,4.0,7.4922227772227785,3.4922227772227785,3,3,22500,22500.0,14001.254370629376,0.0,0.0,36733.818337912104,Keypad,0.85,1.0,1.0,Bangalore,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,7500
MAN02,MOD033,0.6663784090909091,0.0,0.9519691558441558,0.9519691558441558,0,0,0,0.0,13677.053670357955,0.6663784090909091,18658.595454545455,36650.8125,Mid-range,1.0,1.0,1.0,Mangalore,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,28000
MAN02,MOD042,0.4691732142857143,0.0,0.6702474489795919,0.6702474489795919,0,0,0,0.0,9619.397168639349,0.4691732142857143,17828.582142857143,36612.2669005102,Mid-range,1.0,1.0,1.0,Mangalore,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,38000
KAL01,MOD018,1.8569074675324675,1.0,2.6527249536178106,1.6527249536178106,1,1,15000,15000.0,17995.056818181816,0.0,0.0,36442.58522727272,Upper-mid,1.0,1.0,1.0,Kalaburagi,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,15000
MAN02,MOD024,0.9509961038961039,0.0,1.3585658627087198,1.3585658627087198,1,1,14000,13313.945454545454,17726.114356661154,0.0,0.0,35947.652727272725,Budget,1.0,1.0,1.0,Mangalore,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,14000
DAV01,MOD060,0.37,0.0,0.5285714285714286,0.5285714285714286,0,0,0,0.0,11225.800000000001,0.37,37925.0,35757.857142857145,Premium,0.75,1.0,1.0,Davangere,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,102500
BLR07,MOD024,3.3082727272727275,3.0,4.726103896103896,1.7261038961038961,1,1,14000,14000.0,6042.145454545458,0.0,0.0,35354.060000000005,Budget,0.95,1.0,1.0,Bangalore,normal,FULLY_ALLOCATED,NORMAL REPLENISHMENT: forecast demand exceeds current stock.,14000
